id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,lokasi,alamat,longitude,latitude,bulan,jumlah_pengguna,satuan,tahun
263,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CIBIRU,"JL. MANISI NO.13, PASIR BIRU, CIBIRU, KOTA BANDUNG, JAWA BARAT 40614, INDONESIA",0.0,0.0,NOVEMBER,135,ORANG,2017
264,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CIBIRU,"JL. MANISI NO.13, PASIR BIRU, CIBIRU, KOTA BANDUNG, JAWA BARAT 40614, INDONESIA",0.0,0.0,DESEMBER,101,ORANG,2017
265,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CICENDO,"JALAN PURABAYA NO. 1, KEL. ARJUNA, KEC. CICENDO, ARJUNA, CICENDO, KOTA BANDUNG, JAWA BARAT 40172, INDONESIA",0.0,0.0,JANUARI,0,ORANG,2017
266,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CICENDO,"JALAN PURABAYA NO. 1, KEL. ARJUNA, KEC. CICENDO, ARJUNA, CICENDO, KOTA BANDUNG, JAWA BARAT 40172, INDONESIA",0.0,0.0,FEBRUARI,0,ORANG,2017
267,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CICENDO,"JALAN PURABAYA NO. 1, KEL. ARJUNA, KEC. CICENDO, ARJUNA, CICENDO, KOTA BANDUNG, JAWA BARAT 40172, INDONESIA",0.0,0.0,MARET,14,ORANG,2017
268,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CICENDO,"JALAN PURABAYA NO. 1, KEL. ARJUNA, KEC. CICENDO, ARJUNA, CICENDO, KOTA BANDUNG, JAWA BARAT 40172, INDONESIA",0.0,0.0,APRIL,145,ORANG,2017
269,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CICENDO,"JALAN PURABAYA NO. 1, KEL. ARJUNA, KEC. CICENDO, ARJUNA, CICENDO, KOTA BANDUNG, JAWA BARAT 40172, INDONESIA",0.0,0.0,MEI,200,ORANG,2017
270,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CICENDO,"JALAN PURABAYA NO. 1, KEL. ARJUNA, KEC. CICENDO, ARJUNA, CICENDO, KOTA BANDUNG, JAWA BARAT 40172, INDONESIA",0.0,0.0,JUNI,206,ORANG,2017
271,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CICENDO,"JALAN PURABAYA NO. 1, KEL. ARJUNA, KEC. CICENDO, ARJUNA, CICENDO, KOTA BANDUNG, JAWA BARAT 40172, INDONESIA",0.0,0.0,JULI,262,ORANG,2017
272,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CICENDO,"JALAN PURABAYA NO. 1, KEL. ARJUNA, KEC. CICENDO, ARJUNA, CICENDO, KOTA BANDUNG, JAWA BARAT 40172, INDONESIA",0.0,0.0,AGUSTUS,357,ORANG,2017
273,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CICENDO,"JALAN PURABAYA NO. 1, KEL. ARJUNA, KEC. CICENDO, ARJUNA, CICENDO, KOTA BANDUNG, JAWA BARAT 40172, INDONESIA",0.0,0.0,SEPTEMBER,391,ORANG,2017
274,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CICENDO,"JALAN PURABAYA NO. 1, KEL. ARJUNA, KEC. CICENDO, ARJUNA, CICENDO, KOTA BANDUNG, JAWA BARAT 40172, INDONESIA",0.0,0.0,OKTOBER,435,ORANG,2017
275,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CICENDO,"JALAN PURABAYA NO. 1, KEL. ARJUNA, KEC. CICENDO, ARJUNA, CICENDO, KOTA BANDUNG, JAWA BARAT 40172, INDONESIA",0.0,0.0,NOVEMBER,351,ORANG,2017
276,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CICENDO,"JALAN PURABAYA NO. 1, KEL. ARJUNA, KEC. CICENDO, ARJUNA, CICENDO, KOTA BANDUNG, JAWA BARAT 40172, INDONESIA",0.0,0.0,DESEMBER,281,ORANG,2017
277,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CIDADAP,"JL. HEGARMANAH TENGAH, NO. 1, HEGARMANAH, CIDADAP, KOTA BANDUNG, JAWA BARAT 40141, INDONESIA",0.0,0.0,JANUARI,0,ORANG,2017
278,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CIDADAP,"JL. HEGARMANAH TENGAH, NO. 1, HEGARMANAH, CIDADAP, KOTA BANDUNG, JAWA BARAT 40141, INDONESIA",0.0,0.0,FEBRUARI,0,ORANG,2017
279,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CIDADAP,"JL. HEGARMANAH TENGAH, NO. 1, HEGARMANAH, CIDADAP, KOTA BANDUNG, JAWA BARAT 40141, INDONESIA",0.0,0.0,MARET,0,ORANG,2017
280,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CIDADAP,"JL. HEGARMANAH TENGAH, NO. 1, HEGARMANAH, CIDADAP, KOTA BANDUNG, JAWA BARAT 40141, INDONESIA",0.0,0.0,APRIL,11,ORANG,2017
281,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CIDADAP,"JL. HEGARMANAH TENGAH, NO. 1, HEGARMANAH, CIDADAP, KOTA BANDUNG, JAWA BARAT 40141, INDONESIA",0.0,0.0,MEI,102,ORANG,2017
282,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CIDADAP,"JL. HEGARMANAH TENGAH, NO. 1, HEGARMANAH, CIDADAP, KOTA BANDUNG, JAWA BARAT 40141, INDONESIA",0.0,0.0,JUNI,48,ORANG,2017
283,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CIDADAP,"JL. HEGARMANAH TENGAH, NO. 1, HEGARMANAH, CIDADAP, KOTA BANDUNG, JAWA BARAT 40141, INDONESIA",0.0,0.0,JULI,35,ORANG,2017
284,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CIDADAP,"JL. HEGARMANAH TENGAH, NO. 1, HEGARMANAH, CIDADAP, KOTA BANDUNG, JAWA BARAT 40141, INDONESIA",0.0,0.0,AGUSTUS,47,ORANG,2017
285,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CIDADAP,"JL. HEGARMANAH TENGAH, NO. 1, HEGARMANAH, CIDADAP, KOTA BANDUNG, JAWA BARAT 40141, INDONESIA",0.0,0.0,SEPTEMBER,7,ORANG,2017
286,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CIDADAP,"JL. HEGARMANAH TENGAH, NO. 1, HEGARMANAH, CIDADAP, KOTA BANDUNG, JAWA BARAT 40141, INDONESIA",0.0,0.0,OKTOBER,33,ORANG,2017
287,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CIDADAP,"JL. HEGARMANAH TENGAH, NO. 1, HEGARMANAH, CIDADAP, KOTA BANDUNG, JAWA BARAT 40141, INDONESIA",0.0,0.0,NOVEMBER,40,ORANG,2017
288,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CIDADAP,"JL. HEGARMANAH TENGAH, NO. 1, HEGARMANAH, CIDADAP, KOTA BANDUNG, JAWA BARAT 40141, INDONESIA",0.0,0.0,DESEMBER,45,ORANG,2017
289,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CINAMBO,"JL. CINAMBO NO. 56, PAKEMITAN, CINAMBO, KOTA BANDUNG, JAWA BARAT 40612, INDONESIA",0.0,0.0,JANUARI,0,ORANG,2017
290,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CINAMBO,"JL. CINAMBO NO. 56, PAKEMITAN, CINAMBO, KOTA BANDUNG, JAWA BARAT 40612, INDONESIA",0.0,0.0,FEBRUARI,0,ORANG,2017
291,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CINAMBO,"JL. CINAMBO NO. 56, PAKEMITAN, CINAMBO, KOTA BANDUNG, JAWA BARAT 40612, INDONESIA",0.0,0.0,MARET,90,ORANG,2017
292,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CINAMBO,"JL. CINAMBO NO. 56, PAKEMITAN, CINAMBO, KOTA BANDUNG, JAWA BARAT 40612, INDONESIA",0.0,0.0,APRIL,499,ORANG,2017
293,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CINAMBO,"JL. CINAMBO NO. 56, PAKEMITAN, CINAMBO, KOTA BANDUNG, JAWA BARAT 40612, INDONESIA",0.0,0.0,MEI,499,ORANG,2017
294,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CINAMBO,"JL. CINAMBO NO. 56, PAKEMITAN, CINAMBO, KOTA BANDUNG, JAWA BARAT 40612, INDONESIA",0.0,0.0,JUNI,372,ORANG,2017
295,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CINAMBO,"JL. CINAMBO NO. 56, PAKEMITAN, CINAMBO, KOTA BANDUNG, JAWA BARAT 40612, INDONESIA",0.0,0.0,JULI,427,ORANG,2017
296,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CINAMBO,"JL. CINAMBO NO. 56, PAKEMITAN, CINAMBO, KOTA BANDUNG, JAWA BARAT 40612, INDONESIA",0.0,0.0,AGUSTUS,513,ORANG,2017
297,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CINAMBO,"JL. CINAMBO NO. 56, PAKEMITAN, CINAMBO, KOTA BANDUNG, JAWA BARAT 40612, INDONESIA",0.0,0.0,SEPTEMBER,387,ORANG,2017
298,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CINAMBO,"JL. CINAMBO NO. 56, PAKEMITAN, CINAMBO, KOTA BANDUNG, JAWA BARAT 40612, INDONESIA",0.0,0.0,OKTOBER,491,ORANG,2017
299,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CINAMBO,"JL. CINAMBO NO. 56, PAKEMITAN, CINAMBO, KOTA BANDUNG, JAWA BARAT 40612, INDONESIA",0.0,0.0,NOVEMBER,454,ORANG,2017
300,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN CINAMBO,"JL. CINAMBO NO. 56, PAKEMITAN, CINAMBO, KOTA BANDUNG, JAWA BARAT 40612, INDONESIA",0.0,0.0,DESEMBER,370,ORANG,2017
301,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN COBLONG,"JL. SANGKURIANG NO.10A, DAGO, COBLONG, KOTA BANDUNG, JAWA BARAT 40135, INDONESIA",0.0,0.0,JANUARI,0,ORANG,2017
302,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN COBLONG,"JL. SANGKURIANG NO.10A, DAGO, COBLONG, KOTA BANDUNG, JAWA BARAT 40135, INDONESIA",0.0,0.0,FEBRUARI,0,ORANG,2017
303,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN COBLONG,"JL. SANGKURIANG NO.10A, DAGO, COBLONG, KOTA BANDUNG, JAWA BARAT 40135, INDONESIA",0.0,0.0,MARET,16,ORANG,2017
304,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN COBLONG,"JL. SANGKURIANG NO.10A, DAGO, COBLONG, KOTA BANDUNG, JAWA BARAT 40135, INDONESIA",0.0,0.0,APRIL,38,ORANG,2017
305,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN COBLONG,"JL. SANGKURIANG NO.10A, DAGO, COBLONG, KOTA BANDUNG, JAWA BARAT 40135, INDONESIA",0.0,0.0,MEI,74,ORANG,2017
306,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN COBLONG,"JL. SANGKURIANG NO.10A, DAGO, COBLONG, KOTA BANDUNG, JAWA BARAT 40135, INDONESIA",0.0,0.0,JUNI,98,ORANG,2017
307,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN COBLONG,"JL. SANGKURIANG NO.10A, DAGO, COBLONG, KOTA BANDUNG, JAWA BARAT 40135, INDONESIA",0.0,0.0,JULI,130,ORANG,2017
308,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN COBLONG,"JL. SANGKURIANG NO.10A, DAGO, COBLONG, KOTA BANDUNG, JAWA BARAT 40135, INDONESIA",0.0,0.0,AGUSTUS,243,ORANG,2017
309,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN COBLONG,"JL. SANGKURIANG NO.10A, DAGO, COBLONG, KOTA BANDUNG, JAWA BARAT 40135, INDONESIA",0.0,0.0,SEPTEMBER,188,ORANG,2017
310,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN COBLONG,"JL. SANGKURIANG NO.10A, DAGO, COBLONG, KOTA BANDUNG, JAWA BARAT 40135, INDONESIA",0.0,0.0,OKTOBER,121,ORANG,2017
311,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN COBLONG,"JL. SANGKURIANG NO.10A, DAGO, COBLONG, KOTA BANDUNG, JAWA BARAT 40135, INDONESIA",0.0,0.0,NOVEMBER,156,ORANG,2017
312,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN COBLONG,"JL. SANGKURIANG NO.10A, DAGO, COBLONG, KOTA BANDUNG, JAWA BARAT 40135, INDONESIA",0.0,0.0,DESEMBER,176,ORANG,2017
313,32,JAWA BARAT,3273,KOTA BANDUNG,DINAS PERPUSTAKAAN DAN KEARSIPAN,"JL. P. SERAM LUWUK BANGGAO NO.2, CITARUM, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT 40115",107.614,-6.908,JANUARI,0,ORANG,2017
314,32,JAWA BARAT,3273,KOTA BANDUNG,DINAS PERPUSTAKAAN DAN KEARSIPAN,"JL. P. SERAM LUWUK BANGGAO NO.2, CITARUM, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT 40115",107.614,-6.908,FEBRUARI,0,ORANG,2017
315,32,JAWA BARAT,3273,KOTA BANDUNG,DINAS PERPUSTAKAAN DAN KEARSIPAN,"JL. P. SERAM LUWUK BANGGAO NO.2, CITARUM, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT 40115",107.614,-6.908,MARET,0,ORANG,2017
316,32,JAWA BARAT,3273,KOTA BANDUNG,DINAS PERPUSTAKAAN DAN KEARSIPAN,"JL. P. SERAM LUWUK BANGGAO NO.2, CITARUM, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT 40115",107.614,-6.908,APRIL,0,ORANG,2017
317,32,JAWA BARAT,3273,KOTA BANDUNG,DINAS PERPUSTAKAAN DAN KEARSIPAN,"JL. P. SERAM LUWUK BANGGAO NO.2, CITARUM, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT 40115",107.614,-6.908,MEI,0,ORANG,2017
318,32,JAWA BARAT,3273,KOTA BANDUNG,DINAS PERPUSTAKAAN DAN KEARSIPAN,"JL. P. SERAM LUWUK BANGGAO NO.2, CITARUM, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT 40115",107.614,-6.908,JUNI,0,ORANG,2017
319,32,JAWA BARAT,3273,KOTA BANDUNG,DINAS PERPUSTAKAAN DAN KEARSIPAN,"JL. P. SERAM LUWUK BANGGAO NO.2, CITARUM, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT 40115",107.614,-6.908,JULI,0,ORANG,2017
320,32,JAWA BARAT,3273,KOTA BANDUNG,DINAS PERPUSTAKAAN DAN KEARSIPAN,"JL. P. SERAM LUWUK BANGGAO NO.2, CITARUM, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT 40115",107.614,-6.908,AGUSTUS,0,ORANG,2017
321,32,JAWA BARAT,3273,KOTA BANDUNG,DINAS PERPUSTAKAAN DAN KEARSIPAN,"JL. P. SERAM LUWUK BANGGAO NO.2, CITARUM, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT 40115",107.614,-6.908,SEPTEMBER,0,ORANG,2017
322,32,JAWA BARAT,3273,KOTA BANDUNG,DINAS PERPUSTAKAAN DAN KEARSIPAN,"JL. P. SERAM LUWUK BANGGAO NO.2, CITARUM, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT 40115",107.614,-6.908,OKTOBER,0,ORANG,2017
323,32,JAWA BARAT,3273,KOTA BANDUNG,DINAS PERPUSTAKAAN DAN KEARSIPAN,"JL. P. SERAM LUWUK BANGGAO NO.2, CITARUM, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT 40115",107.614,-6.908,NOVEMBER,0,ORANG,2017
324,32,JAWA BARAT,3273,KOTA BANDUNG,DINAS PERPUSTAKAAN DAN KEARSIPAN,"JL. P. SERAM LUWUK BANGGAO NO.2, CITARUM, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT 40115",107.614,-6.908,DESEMBER,0,ORANG,2017
325,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN GEDEBAGE,"JL. GEDEBAGE NO.292, CISARANTEN KIDUL, GEDEBAGE, KOTA BANDUNG, JAWA BARAT 40295, INDONESIA",0.0,0.0,JANUARI,0,ORANG,2017
326,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN GEDEBAGE,"JL. GEDEBAGE NO.292, CISARANTEN KIDUL, GEDEBAGE, KOTA BANDUNG, JAWA BARAT 40295, INDONESIA",0.0,0.0,FEBRUARI,0,ORANG,2017
327,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN GEDEBAGE,"JL. GEDEBAGE NO.292, CISARANTEN KIDUL, GEDEBAGE, KOTA BANDUNG, JAWA BARAT 40295, INDONESIA",0.0,0.0,MARET,3,ORANG,2017
328,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN GEDEBAGE,"JL. GEDEBAGE NO.292, CISARANTEN KIDUL, GEDEBAGE, KOTA BANDUNG, JAWA BARAT 40295, INDONESIA",0.0,0.0,APRIL,47,ORANG,2017
329,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN GEDEBAGE,"JL. GEDEBAGE NO.292, CISARANTEN KIDUL, GEDEBAGE, KOTA BANDUNG, JAWA BARAT 40295, INDONESIA",0.0,0.0,MEI,20,ORANG,2017
330,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN GEDEBAGE,"JL. GEDEBAGE NO.292, CISARANTEN KIDUL, GEDEBAGE, KOTA BANDUNG, JAWA BARAT 40295, INDONESIA",0.0,0.0,JUNI,20,ORANG,2017
331,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN GEDEBAGE,"JL. GEDEBAGE NO.292, CISARANTEN KIDUL, GEDEBAGE, KOTA BANDUNG, JAWA BARAT 40295, INDONESIA",0.0,0.0,JULI,46,ORANG,2017
332,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN GEDEBAGE,"JL. GEDEBAGE NO.292, CISARANTEN KIDUL, GEDEBAGE, KOTA BANDUNG, JAWA BARAT 40295, INDONESIA",0.0,0.0,AGUSTUS,122,ORANG,2017
333,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN GEDEBAGE,"JL. GEDEBAGE NO.292, CISARANTEN KIDUL, GEDEBAGE, KOTA BANDUNG, JAWA BARAT 40295, INDONESIA",0.0,0.0,SEPTEMBER,107,ORANG,2017
334,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN GEDEBAGE,"JL. GEDEBAGE NO.292, CISARANTEN KIDUL, GEDEBAGE, KOTA BANDUNG, JAWA BARAT 40295, INDONESIA",0.0,0.0,OKTOBER,123,ORANG,2017
335,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN GEDEBAGE,"JL. GEDEBAGE NO.292, CISARANTEN KIDUL, GEDEBAGE, KOTA BANDUNG, JAWA BARAT 40295, INDONESIA",0.0,0.0,NOVEMBER,153,ORANG,2017
336,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN GEDEBAGE,"JL. GEDEBAGE NO.292, CISARANTEN KIDUL, GEDEBAGE, KOTA BANDUNG, JAWA BARAT 40295, INDONESIA",0.0,0.0,DESEMBER,134,ORANG,2017
337,32,JAWA BARAT,3273,KOTA BANDUNG,GEREJA HKBP,"JL. L. L. RE.MARTADINATA, CIHAPIT, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT",107.624,-6.9086,JANUARI,216,ORANG,2017
338,32,JAWA BARAT,3273,KOTA BANDUNG,GEREJA HKBP,"JL. L. L. RE.MARTADINATA, CIHAPIT, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT",107.624,-6.9086,FEBRUARI,144,ORANG,2017
339,32,JAWA BARAT,3273,KOTA BANDUNG,GEREJA HKBP,"JL. L. L. RE.MARTADINATA, CIHAPIT, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT",107.624,-6.9086,MARET,111,ORANG,2017
340,32,JAWA BARAT,3273,KOTA BANDUNG,GEREJA HKBP,"JL. L. L. RE.MARTADINATA, CIHAPIT, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT",107.624,-6.9086,APRIL,132,ORANG,2017
341,32,JAWA BARAT,3273,KOTA BANDUNG,GEREJA HKBP,"JL. L. L. RE.MARTADINATA, CIHAPIT, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT",107.624,-6.9086,MEI,94,ORANG,2017
342,32,JAWA BARAT,3273,KOTA BANDUNG,GEREJA HKBP,"JL. L. L. RE.MARTADINATA, CIHAPIT, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT",107.624,-6.9086,JUNI,0,ORANG,2017
343,32,JAWA BARAT,3273,KOTA BANDUNG,GEREJA HKBP,"JL. L. L. RE.MARTADINATA, CIHAPIT, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT",107.624,-6.9086,JULI,69,ORANG,2017
344,32,JAWA BARAT,3273,KOTA BANDUNG,GEREJA HKBP,"JL. L. L. RE.MARTADINATA, CIHAPIT, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT",107.624,-6.9086,AGUSTUS,150,ORANG,2017
345,32,JAWA BARAT,3273,KOTA BANDUNG,GEREJA HKBP,"JL. L. L. RE.MARTADINATA, CIHAPIT, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT",107.624,-6.9086,SEPTEMBER,264,ORANG,2017
346,32,JAWA BARAT,3273,KOTA BANDUNG,GEREJA HKBP,"JL. L. L. RE.MARTADINATA, CIHAPIT, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT",107.624,-6.9086,OKTOBER,324,ORANG,2017
347,32,JAWA BARAT,3273,KOTA BANDUNG,GEREJA HKBP,"JL. L. L. RE.MARTADINATA, CIHAPIT, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT",107.624,-6.9086,NOVEMBER,266,ORANG,2017
348,32,JAWA BARAT,3273,KOTA BANDUNG,GEREJA HKBP,"JL. L. L. RE.MARTADINATA, CIHAPIT, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT",107.624,-6.9086,DESEMBER,291,ORANG,2017
349,32,JAWA BARAT,3273,KOTA BANDUNG,GOR CITRA,"JL. CIKUTRA NO.278, NEGLASARI, CIBEUNYING KALER, KOTA BANDUNG, JAWA BARAT",107.64,-6.8934,JANUARI,376,ORANG,2017
350,32,JAWA BARAT,3273,KOTA BANDUNG,GOR CITRA,"JL. CIKUTRA NO.278, NEGLASARI, CIBEUNYING KALER, KOTA BANDUNG, JAWA BARAT",107.64,-6.8934,FEBRUARI,474,ORANG,2017
351,32,JAWA BARAT,3273,KOTA BANDUNG,GOR CITRA,"JL. CIKUTRA NO.278, NEGLASARI, CIBEUNYING KALER, KOTA BANDUNG, JAWA BARAT",107.64,-6.8934,MARET,463,ORANG,2017
352,32,JAWA BARAT,3273,KOTA BANDUNG,GOR CITRA,"JL. CIKUTRA NO.278, NEGLASARI, CIBEUNYING KALER, KOTA BANDUNG, JAWA BARAT",107.64,-6.8934,APRIL,412,ORANG,2017
353,32,JAWA BARAT,3273,KOTA BANDUNG,GOR CITRA,"JL. CIKUTRA NO.278, NEGLASARI, CIBEUNYING KALER, KOTA BANDUNG, JAWA BARAT",107.64,-6.8934,MEI,399,ORANG,2017
354,32,JAWA BARAT,3273,KOTA BANDUNG,GOR CITRA,"JL. CIKUTRA NO.278, NEGLASARI, CIBEUNYING KALER, KOTA BANDUNG, JAWA BARAT",107.64,-6.8934,JUNI,74,ORANG,2017
355,32,JAWA BARAT,3273,KOTA BANDUNG,GOR CITRA,"JL. CIKUTRA NO.278, NEGLASARI, CIBEUNYING KALER, KOTA BANDUNG, JAWA BARAT",107.64,-6.8934,JULI,346,ORANG,2017
356,32,JAWA BARAT,3273,KOTA BANDUNG,GOR CITRA,"JL. CIKUTRA NO.278, NEGLASARI, CIBEUNYING KALER, KOTA BANDUNG, JAWA BARAT",107.64,-6.8934,AGUSTUS,345,ORANG,2017
357,32,JAWA BARAT,3273,KOTA BANDUNG,GOR CITRA,"JL. CIKUTRA NO.278, NEGLASARI, CIBEUNYING KALER, KOTA BANDUNG, JAWA BARAT",107.64,-6.8934,SEPTEMBER,325,ORANG,2017
358,32,JAWA BARAT,3273,KOTA BANDUNG,GOR CITRA,"JL. CIKUTRA NO.278, NEGLASARI, CIBEUNYING KALER, KOTA BANDUNG, JAWA BARAT",107.64,-6.8934,OKTOBER,545,ORANG,2017
359,32,JAWA BARAT,3273,KOTA BANDUNG,GOR CITRA,"JL. CIKUTRA NO.278, NEGLASARI, CIBEUNYING KALER, KOTA BANDUNG, JAWA BARAT",107.64,-6.8934,NOVEMBER,548,ORANG,2017
360,32,JAWA BARAT,3273,KOTA BANDUNG,GOR CITRA,"JL. CIKUTRA NO.278, NEGLASARI, CIBEUNYING KALER, KOTA BANDUNG, JAWA BARAT",107.64,-6.8934,DESEMBER,474,ORANG,2017
361,32,JAWA BARAT,3273,KOTA BANDUNG,INSPEKTORAT KOTA BANDUNG,"JALAN TERA, KAREES KULON, BABAKAN CIAMIS, WEST JAVA, 40112, INDONESIA",107.612,-6.9155,JANUARI,0,ORANG,2017
362,32,JAWA BARAT,3273,KOTA BANDUNG,INSPEKTORAT KOTA BANDUNG,"JALAN TERA, KAREES KULON, BABAKAN CIAMIS, WEST JAVA, 40112, INDONESIA",107.612,-6.9155,FEBRUARI,0,ORANG,2017
363,32,JAWA BARAT,3273,KOTA BANDUNG,INSPEKTORAT KOTA BANDUNG,"JALAN TERA, KAREES KULON, BABAKAN CIAMIS, WEST JAVA, 40112, INDONESIA",107.612,-6.9155,MARET,0,ORANG,2017
364,32,JAWA BARAT,3273,KOTA BANDUNG,INSPEKTORAT KOTA BANDUNG,"JALAN TERA, KAREES KULON, BABAKAN CIAMIS, WEST JAVA, 40112, INDONESIA",107.612,-6.9155,APRIL,31,ORANG,2017
365,32,JAWA BARAT,3273,KOTA BANDUNG,INSPEKTORAT KOTA BANDUNG,"JALAN TERA, KAREES KULON, BABAKAN CIAMIS, WEST JAVA, 40112, INDONESIA",107.612,-6.9155,MEI,264,ORANG,2017
366,32,JAWA BARAT,3273,KOTA BANDUNG,INSPEKTORAT KOTA BANDUNG,"JALAN TERA, KAREES KULON, BABAKAN CIAMIS, WEST JAVA, 40112, INDONESIA",107.612,-6.9155,JUNI,285,ORANG,2017
367,32,JAWA BARAT,3273,KOTA BANDUNG,INSPEKTORAT KOTA BANDUNG,"JALAN TERA, KAREES KULON, BABAKAN CIAMIS, WEST JAVA, 40112, INDONESIA",107.612,-6.9155,JULI,195,ORANG,2017
368,32,JAWA BARAT,3273,KOTA BANDUNG,INSPEKTORAT KOTA BANDUNG,"JALAN TERA, KAREES KULON, BABAKAN CIAMIS, WEST JAVA, 40112, INDONESIA",107.612,-6.9155,AGUSTUS,172,ORANG,2017
